ccn,facility_name,county_fips,state_abbr,county_name,county_name_norm,zip_code,certified_beds,avg_residents,overall_rating,latitude,longitude
01A193,FATHER PURCELL MEMORIAL EXCEPTIONAL CHILDREN'S CTR,,AL,Montgomery,MONTGOMERY,36108,58,44.4,1,32.3514,-86.327
01A208,MONTGOMERY CHILDREN'S SPECIALTY CENTER,,AL,Montgomery,MONTGOMERY,36110,54,49.6,3,32.424,-86.287
025010,KETCHIKAN MED CTR NEW HORIZONS TRANSITIONAL CARE,,AK,Ketchikan Gateway,KETCHIKAN GATEWAY,99901,29,25.4,1,55.3119,-131.59
025015,WRANGELL MEDICAL CENTER LTC,,AK,Wrangell,WRANGELL,99929,20,15.1,5,56.4575,-132.37
025018,POLARIS TRANSITIONAL CARE,,AK,Anchorage,ANCHORAGE,99504,50,47.9,2,61.2131,-149.78
025019,PETERSBURG MEDICAL CENTER LTC,,AK,Petersburg,PETERSBURG,99833,20,13.1,4,56.8125,-132.96
025020,Denali Center,,AK,Fairbanks North Star,FAIRBANKS NORTH STAR,99701,71,72.3,3,64.8304,-147.74
025021,HERITAGE PLACE,,AK,Kenai Peninsula,KENAI PENINSULA,99669,60,43.8,4,60.4932,-151.08
025024,PROVIDENCE SEWARD MOUNTAIN HAVEN,,AK,Kenai Peninsula,KENAI PENINSULA,99664,40,39.1,3,60.1328,-149.44
025025,CENTENNIAL POST ACUTE,,AK,Anchorage,ANCHORAGE,99504,102,94.3,1,61.2257,-149.71
025026,QUYANNA CARE CENTER,,AK,Nome,NOME,99762,20,17.9,5,64.5027,-165.39
025027,WILDFLOWER COURT,,AK,Juneau,JUNEAU,99801,57,53.0,3,58.3311,-134.47
025028,CORDOVA COMMUNITY MED LTC,,AK,Chugach,CHUGACH,99574,20,8.2,5,60.5416,-145.75
025030,PROVIDENCE KODIAK ISLAND MED LTC,,AK,Kodiak Island,KODIAK ISLAND,99615,22,21.4,2,57.801,-152.37
025031,SOUTH PENINSULA HOSPITAL LTC,,AK,Kenai Peninsula,KENAI PENINSULA,99603,28,26.1,5,59.6516,-151.55
025032,SEARHC SITKA LONG TERM CARE,,AK,Sitka,SITKA,99835,20,16.8,5,57.0594,-135.34
025034,PROVIDENCE VALDEZ MEDICAL CENTER,,AK,Chugach,CHUGACH,99686,20,8.3,2,61.1363,-146.35
025035,UTUQQANAAT INAAT,,AK,Northwest Arctic,NORTHWEST ARCTIC,99752,20,14.8,5,66.8951,-162.59
025036,Polaris Extended Care,,AK,Anchorage,ANCHORAGE,99504,96,94.7,1,61.2131,-149.78
025037,YUKON KUSKOKWIM ELDER'S HOME,,AK,Bethel,BETHEL,99559,20,15.1,2,60.7858,-161.79
025038,MAPLE SPRINGS OF WASILLA,,AK,Matanuska-Susitna,MATANUSKA-SUSITNA,99654,67,63.9,5,61.5879,-149.36
025039,MAPLE SPRINGS OF PALMER,,AK,Matanuska-Susitna,MATANUSKA-SUSITNA,99645,67,59.9,1,61.5977,-149.14
035003,The Terraces of Phoenix,,AZ,Maricopa,MARICOPA,85020,64,52.5,5,33.5465,-112.05
035004,Santa Rosa Care Center,,AZ,Pima,PIMA,85712,144,118.2,2,32.2426,-110.89
035014,Desert Terrace Healthcare Center,,AZ,Maricopa,MARICOPA,85008,108,86.8,4,33.4753,-112.03
035016,HANDMAKER HOME FOR THE AGING,,AZ,Pima,PIMA,85712,94,75.7,2,32.2481,-110.88
035059,HAVEN OF SCOTTSDALE,,AZ,Maricopa,MARICOPA,85251,56,41.4,2,33.4856,-111.92
035062,DESERT HAVEN CARE CENTER,,AZ,Maricopa,MARICOPA,85016,115,81.1,1,33.4804,-112.02
035064,FOOTHILLS REHABILITATION CENTER,,AZ,Pima,PIMA,85712,149,113.5,2,32.2488,-110.88
035068,PUEBLO SPRINGS REHABILITATION CENTER,,AZ,Pima,PIMA,85712,129,90.5,1,32.2416,-110.87
035070,CASAS ADOBES POST ACUTE REHAB CENTER,,AZ,Pima,PIMA,85704,230,184.5,3,32.3221,-111.0
035071,MISSION PALMS POST ACUTE,,AZ,Maricopa,MARICOPA,85206,160,154.4,4,33.4103,-111.69
035072,PHOENIX MOUNTAIN POST ACUTE,,AZ,Maricopa,MARICOPA,85032,130,112.2,2,33.6071,-111.98
035073,"HAVEN HEALTH GREEN VALLEY, LLC",,AZ,Pima,PIMA,85614,111,92.0,3,31.8727,-111.0
035074,FRIENDSHIP VILLAGE OF TEMPE,,AZ,Maricopa,MARICOPA,85282,128,53.3,3,33.393,-111.88
035076,OSBORN HEALTH AND REHABILITATION,,AZ,Maricopa,MARICOPA,85251,130,111.5,5,33.4861,-111.92
035083,HERITAGE COURT POST ACUTE OF SCOTTSDALE,,AZ,Maricopa,MARICOPA,85251,108,73.9,5,33.4868,-111.92
035084,Plaza Healthcare,,AZ,Maricopa,MARICOPA,85257,179,133.0,5,33.4642,-111.9
035085,HAVEN OF SAGUARO VALLEY,,AZ,Pima,PIMA,85710,112,97.0,3,32.2256,-110.85
035086,"HAVEN OF SIERRA VISTA, LLC",,AZ,Cochise,COCHISE,85635,100,87.6,3,31.5477,-110.28
035087,NORTH MOUNTAIN MEDICAL AND REHABILITATION CENTER,,AZ,Maricopa,MARICOPA,85020,164,157.5,5,33.5694,-112.07
035088,CAMELBACK POST ACUTE CARE AND REHABILITATION,,AZ,Maricopa,MARICOPA,85014,107,85.4,4,33.5047,-112.05
035091,HAVEN OF FLAGSTAFF,,AZ,Coconino,COCONINO,86001,83,77.5,3,35.1842,-111.66
035092,Bella Vita Health and Rehabilitation Center,,AZ,Maricopa,MARICOPA,85301,176,159.7,3,33.5118,-112.18
035093,HAVEN OF COTTONWOOD,,AZ,Yavapai,YAVAPAI,86326,80,66.9,2,34.7371,-112.03
035094,HAVEN OF SEDONA,,AZ,Coconino,COCONINO,86351,112,84.6,2,34.7793,-111.75
035095,Desert Cove Nursing Center,,AZ,Maricopa,MARICOPA,85224,120,65.6,2,33.2987,-111.87
035096,"HAVEN OF SANDPOINTE, LLC",,AZ,Yuma,YUMA,85364,143,98.1,3,32.6873,-114.63
035097,The Legacy Rehab & Care Center,,AZ,Mohave,MOHAVE,86442,120,73.9,5,35.1098,-114.55
035099,SANDSTONE OF TUCSON REHAB CENTRE,,AZ,Pima,PIMA,85714,240,123.4,2,32.1727,-110.93
035100,Havasu Nursing Center,,AZ,Mohave,MOHAVE,86406,118,46.0,3,34.4544,-114.26
035101,CHANDLER POST ACUTE AND REHABILITATION,,AZ,Maricopa,MARICOPA,85224,120,105.7,4,33.2972,-111.88
035103,CITADEL POST ACUTE,,AZ,Maricopa,MARICOPA,85206,128,115.1,5,33.4084,-111.72
035105,Shea Post Acute Rehabilitation Center,,AZ,Maricopa,MARICOPA,85260,120,107.7,5,33.5868,-111.88
035106,TEMPE POST ACUTE,,AZ,Maricopa,MARICOPA,85283,60,60.0,5,33.3674,-111.93
035107,HAVEN OF PHOENIX,,AZ,Maricopa,MARICOPA,85015,114,107.7,4,33.4966,-112.1
035110,Sun West Choice Healthcare & Rehab,,AZ,Maricopa,MARICOPA,85375,140,134.4,5,33.6589,-112.36
035111,Lake Pleasant Post Acute Rehabilitation Center,,AZ,Maricopa,MARICOPA,85382,128,100.3,4,33.671,-112.28
035112,APACHE JUNCTION HEALTH CENTER,,AZ,Pinal,PINAL,85120,190,176.2,4,33.3933,-111.57
035114,Mountain View Manor,,AZ,Yavapai,YAVAPAI,86305,116,48.9,1,34.6028,-112.46
035116,THE REHABILITATION CENTER AT THE PALAZZO,,AZ,Maricopa,MARICOPA,85015,60,54.2,3,33.5285,-112.1
035117,PAYSON CARE CENTER,,AZ,Gila,GILA,85541,163,49.3,3,34.2312,-111.32
035118,HAVEN OF CAMP VERDE,,AZ,Yavapai,YAVAPAI,86322,58,43.6,3,34.5549,-111.86
035120,MI CASA NURSING CENTER,,AZ,Maricopa,MARICOPA,85206,180,97.7,3,33.4108,-111.7
035121,BOSWELL TRANSITIONAL CARE OF CASCADIA,,AZ,Maricopa,MARICOPA,85351,115,81.3,5,33.6039,-112.29
035125,RIDGECREST POST ACUTE,,AZ,Maricopa,MARICOPA,85032,200,158.9,4,33.638,-112.0
035126,Life Care Center of North Glendale,,AZ,Maricopa,MARICOPA,85304,223,115.3,5,33.6076,-112.18
035127,"Haven Health Prescott, LLC",,AZ,Yavapai,YAVAPAI,86305,58,59.2,4,34.5548,-112.49
035130,ARCHSTONE CARE CENTER,,AZ,Maricopa,MARICOPA,85224,120,82.3,5,33.2914,-111.88
035131,Granite Creek Health & Rehabilitation Center,,AZ,Yavapai,YAVAPAI,86301,128,98.5,2,34.5609,-112.47
035132,CORONADO HEALTHCARE CENTER,,AZ,Maricopa,MARICOPA,85029,191,174.3,4,33.5894,-112.1
035133,Life Care Center Of Yuma,,AZ,Yuma,YUMA,85364,128,105.0,2,32.6828,-114.64
035134,RIM COUNTRY HEALTH & RETIREMENT COMMUNITY,,AZ,Gila,GILA,85541,109,63.5,2,34.2393,-111.33
035135,Montecito Post Acute Care and Rehabilitation,,AZ,Maricopa,MARICOPA,85206,222,197.1,4,33.4144,-111.73
035136,LIFE CARE CENTER OF SIERRA VISTA,,AZ,Cochise,COCHISE,85635,152,71.1,2,31.5521,-110.27
035139,HAVEN OF SHOW LOW,,AZ,Navajo,NAVAJO,85901,58,52.0,2,34.2037,-110.02
035140,LIFE CARE CENTER OF TUCSON,,AZ,Pima,PIMA,85741,162,78.3,1,32.3195,-111.01
035141,Heritage Health Care Center,,AZ,Gila,GILA,85501,96,66.8,2,33.3939,-110.77
035143,LIFE CARE CENTER OF SCOTTSDALE,,AZ,Maricopa,MARICOPA,85260,132,53.8,5,33.5841,-111.88
035144,Peoria Post Acute and Rehabilitation,,AZ,Maricopa,MARICOPA,85381,179,166.1,4,33.6044,-112.26
035145,DEVON GABLES REHABILITATION CENTER,,AZ,Pima,PIMA,85712,305,183.6,2,32.2506,-110.86
035146,Life Care Center of Paradise Valley,,AZ,Maricopa,MARICOPA,85032,210,88.7,3,33.6407,-112.0
035147,VILLA MARIA POST ACUTE AND REHABILITATION,,AZ,Pima,PIMA,85712,83,53.4,3,32.2506,-110.9
035151,Sabino Canyon Rehabilitation & Care Center,,AZ,Pima,PIMA,85712,112,92.1,4,32.2434,-110.87
035152,Yuma Nursing Center,,AZ,Yuma,YUMA,85364,120,85.8,4,32.682,-114.64
035154,PROVIDENCE PLACE AT GLENCROFT,,AZ,Maricopa,MARICOPA,85302,225,106.8,3,33.5612,-112.2
035158,Prescott Village Nursing & Rehabilitation,,AZ,Yavapai,YAVAPAI,86301,58,50.6,2,34.5608,-112.47
035159,Horizon Post Acute and Rehabilitation Center,,AZ,Maricopa,MARICOPA,85302,196,144.9,3,33.5631,-112.16
035164,DESERT BLOSSOM HEALTH & REHAB CENTER,,AZ,Maricopa,MARICOPA,85206,106,91.6,4,33.414,-111.71
035165,HAVEN OF TUCSON,,AZ,Pima,PIMA,85718,118,97.0,2,32.2733,-110.89
035166,Estrella Health And Rehabilitation Center,,AZ,Maricopa,MARICOPA,85323,161,148.5,5,33.4462,-112.35
035169,Desert Highlands Care Center,,AZ,Mohave,MOHAVE,86401,120,76.4,3,35.2128,-114.04
035171,ALTA MESA HEALTH AND REHABILITATION,,AZ,Maricopa,MARICOPA,85205,70,66.1,5,33.4228,-111.71
035172,HAVEN OF SAFFORD,,AZ,Graham,GRAHAM,85546,106,73.8,2,32.8145,-109.73
035173,CHRISTIAN CARE NURSING CENTER,,AZ,Maricopa,MARICOPA,85029,20,7.5,4,33.5939,-112.1
035174,PARK AVENUE HEALTH AND REHABILITATION CENTER,,AZ,Pima,PIMA,85719,200,144.6,4,32.2457,-110.96
035175,DESERT PEAK CARE CENTER,,AZ,Maricopa,MARICOPA,85042,194,145.6,1,33.3658,-112.07
035176,BEATITUDES CAMPUS,,AZ,Maricopa,MARICOPA,85021,72,52.2,3,33.5386,-112.1
035180,HAVEN OF DOUGLAS,,AZ,Cochise,COCHISE,85607,60,53.6,4,31.3486,-109.53
035183,AZ - RIO VISTA POST ACUTE AND REHABILITATION,,AZ,Maricopa,MARICOPA,85345,150,138.3,5,33.5657,-112.28
035189,LA CANADA CARE CENTER,,AZ,Pima,PIMA,85704,128,99.0,3,32.3505,-111.0
035190,CATALINA POST ACUTE AND REHABILITATION,,AZ,Pima,PIMA,85719,102,95.0,4,32.2543,-110.95
035193,Citrus Heights Respiratory and Rehabilitation,,AZ,Maricopa,MARICOPA,85204,204,92.9,4,33.4082,-111.76
035196,SANDRIDGE POST ACUTE,,AZ,Maricopa,MARICOPA,85201,191,151.9,3,33.4352,-111.84
035197,Haven of Yuma,,AZ,Yuma,YUMA,85364,120,102.8,3,32.6826,-114.62
035205,SUNCREST HEALTHCARE CENTER,,AZ,Maricopa,MARICOPA,85040,115,50.0,1,33.3931,-112.03
035207,Springdale Village Post Acute,,AZ,Maricopa,MARICOPA,85208,122,40.8,3,33.4079,-111.67
035214,QUIBURI MISSION NURSING & REHABILITATION,,AZ,Cochise,COCHISE,85602,60,54.5,4,31.9427,-110.29
035216,CARING HOUSE,,AZ,Pinal,PINAL,85147,100,81.4,3,33.0741,-111.75
035217,REHAB AT SCOTTSDALE VILLAGE SQUARE,,AZ,Maricopa,MARICOPA,85257,141,103.8,2,33.4773,-111.93
035225,Sun City Post Acute,,AZ,Maricopa,MARICOPA,85373,118,108.6,4,33.6526,-112.28
035232,MOUNTAIN VIEW CARE CENTER,,AZ,Pima,PIMA,85704,120,109.0,4,32.3518,-110.99
035233,HAVEN OF GLOBE,,AZ,Gila,GILA,85501,104,77.3,3,33.3944,-110.78
035234,Arizona State Veteran Home-Phx,,AZ,Maricopa,MARICOPA,85012,200,95.5,1,33.5815,-111.99
035240,HAVEN OF LAKE HAVASU,,AZ,Mohave,MOHAVE,86406,104,78.2,3,34.4741,-114.28
035241,South Mountain Post Acute,,AZ,Maricopa,MARICOPA,85042,124,106.1,4,33.3748,-112.07
035242,DR GUY GORMAN SR CARE HOME,,AZ,Apache,APACHE,86503,80,53.7,1,36.1595,-109.58
035244,Prescott Valley Nursing & Rehabilitation,,AZ,Yavapai,YAVAPAI,86314,58,60.0,2,34.5922,-112.33
035245,Sunview Respiratory and Rehabilitation,,AZ,Maricopa,MARICOPA,85363,127,102.7,4,33.5951,-112.3
035247,MARYLAND GARDENS POST ACUTE,,AZ,Maricopa,MARICOPA,85013,58,56.5,2,33.531,-112.07
035249,THE GARDENS REHAB & CARE CENTER,,AZ,Mohave,MOHAVE,86401,58,45.1,3,35.2143,-114.04
035250,Immanuel Campus Of Care,,AZ,Maricopa,MARICOPA,85345,228,165.9,2,33.5727,-112.27
035251,RIVER PARK POST ACUTE,,AZ,Maricopa,MARICOPA,85224,66,64.1,4,33.344,-111.89
035253,BROOKDALE SANTA CATALINA,,AZ,Pima,PIMA,85718,42,29.6,4,32.3462,-110.93
035254,WINSLOW CAMPUS OF CARE,,AZ,Navajo,NAVAJO,86047,119,100.6,1,35.0374,-110.7
035255,Palm Valley Post Acute,,AZ,Maricopa,MARICOPA,85395,180,167.1,,33.4644,-112.35
035256,Freedom Plaza Care Center,,AZ,Maricopa,MARICOPA,85381,111,61.2,5,33.6081,-112.26
035257,THE PEAKS HEALTH & REHABILITATION,,AZ,Coconino,COCONINO,86001,58,40.6,2,35.2342,-111.66
035260,Fountain Hills Post Acute,,AZ,Maricopa,MARICOPA,85268,64,46.9,5,33.609,-111.73
035262,THE LINGENFELTER CENTER,,AZ,Mohave,MOHAVE,86401,88,79.0,2,35.2149,-114.04
035263,ARCHIE HENDRICKS SENIOR SKILLED NURSING FACILITY,,AZ,Pima,PIMA,85634,60,52.1,3,31.91,-111.88
035264,Sun Health La Loma Care Center,,AZ,Maricopa,MARICOPA,85340,43,37.1,2,33.5109,-112.36
035265,SUN HEALTH GRANDVIEW CARE CENTER,,AZ,Maricopa,MARICOPA,85375,72,61.9,5,33.6631,-112.38
035266,ADVANCED HEALTHCARE OF MESA,,AZ,Maricopa,MARICOPA,85205,38,36.7,5,33.4156,-111.71
035268,ADVANCE HEALTH CARE OF SCOTTSDALE,,AZ,Maricopa,MARICOPA,85258,38,37.3,5,33.5759,-111.88
035270,Ahwatukee Post Acute,,AZ,Maricopa,MARICOPA,85048,192,129.9,2,33.3036,-111.99
035272,"Vi at Grayhawk, a Vi and Plaza Companies Community",,AZ,Maricopa,MARICOPA,85255,36,33.2,5,33.6691,-111.92
035273,SPLENDIDO AT RANCHO VISTOSO,,AZ,Pima,PIMA,85755,42,35.3,5,32.4448,-110.97
035275,ADVANCED HEALTH CARE OF GLENDALE,,AZ,Maricopa,MARICOPA,85306,54,49.7,5,33.6377,-112.2
035276,OASIS PAVILION NURSING & REHABILITATION CENTER,,AZ,Pinal,PINAL,85122,134,104.7,4,32.8939,-111.75
035277,HAVEN OF LAKESIDE,,AZ,Navajo,NAVAJO,85929,112,92.3,2,34.2019,-110.02
035279,Acacia Health Center,,AZ,Maricopa,MARICOPA,85050,78,71.8,5,33.6836,-112.01
035280,SANTE OF MESA,,AZ,Maricopa,MARICOPA,85206,70,68.0,5,33.3793,-111.72
035281,"VI AT SILVERSTONE, A VI AND PLAZA COMPANIES COMMUN",,AZ,Maricopa,MARICOPA,85255,24,21.0,5,33.7023,-111.92
035282,Sante Of Surprise,,AZ,Maricopa,MARICOPA,85374,70,66.8,5,33.6603,-112.38
035283,SANTE OF CHANDLER,,AZ,Maricopa,MARICOPA,85224,70,67.5,5,33.2919,-111.88
035284,ARIZONA STATE VETERAN HOME-TUCSON,,AZ,Pima,PIMA,85713,120,115.0,3,32.1779,-110.96
035285,Wellsprings of Gilbert,,AZ,Maricopa,MARICOPA,85297,32,27.3,5,33.2917,-111.75
035286,SANTE OF NORTH SCOTTSDALE,,AZ,Maricopa,MARICOPA,85255,72,65.8,3,33.6445,-111.88
035289,"CENTER AT ARROWHEAD, LLC",,AZ,Maricopa,MARICOPA,85308,96,53.7,5,33.6405,-112.22
035290,"HAVEN HEALTH SKY HARBOR, LLC",,AZ,Maricopa,MARICOPA,85006,120,110.8,2,33.4514,-112.04
035291,"The Center At Val Vista, Llc",,AZ,Maricopa,MARICOPA,85297,96,66.0,5,33.2814,-111.75
035292,SANDSTONE ESTATES REHAB CENTRE,,AZ,Pima,PIMA,85712,103,60.2,2,32.2481,-110.86
035295,THE CENTER AT TUCSON,,AZ,Pima,PIMA,85712,96,82.8,5,32.2579,-110.89
035296,ASPIRE TRANSITIONAL CARE,,AZ,Coconino,COCONINO,86001,50,40.7,3,35.208,-111.64
035297,SURPRISE HEALTH AND REHABILITATION CENTER,,AZ,Maricopa,MARICOPA,85374,100,99.1,5,33.6488,-112.38
035298,WELBROOK YUMA OPCO LLC,,AZ,Yuma,YUMA,85364,41,36.2,4,32.6873,-114.64
035299,NORTHPARK HEALTH AND REHABILITATION OF CASCADIA,,AZ,Maricopa,MARICOPA,85037,54,54.0,5,33.4687,-112.26
035300,MIRABELLA AT ASU,,AZ,Maricopa,MARICOPA,85281,21,17.6,3,33.422,-111.94
035301,SKILLED NURSING UNIT AT ORO VALLEY HOSPITAL,,AZ,Pima,PIMA,85755,33,30.0,4,32.4251,-110.96
035302,Diamondback Healthcare Center,,AZ,Maricopa,MARICOPA,85037,94,91.5,3,33.481,-112.26
035303,Arizona State Veteran Home - Yuma,,AZ,Yuma,YUMA,85365,80,66.7,1,32.6665,-114.52
045070,ROGERS HEALTH AND REHABILITATION CENTER,,AR,Benton,BENTON,72758,118,64.5,3,36.3119,-94.133
045098,THE BLOSSOMS AT HOT SPRINGS REHAB AND NURSING CENT,,AR,Garland,GARLAND,71901,152,78.3,4,34.472,-93.045
045125,BUTTERFIELD TRAIL VILLAGE,,AR,Washington,WASHINGTON,72703,87,38.0,2,36.1201,-94.134
045134,THE SPRINGS JONESBORO,,AR,Craighead,CRAIGHEAD,72404,136,115.4,5,35.8011,-90.686
045135,THE SPRINGS MAGNOLIA,,AR,Columbia,COLUMBIA,71753,140,79.6,5,33.3466,-93.198
045138,VALLEY SPRINGS REHABILITATION AND HEALTH CENTER,,AR,Crawford,CRAWFORD,72956,105,82.1,4,35.4592,-94.364
045140,The Springs Searcy,,AR,White,WHITE,72143,245,130.2,3,35.245,-91.758
045142,THE SPRINGS OF PARK AVE,,AR,Garland,GARLAND,71901,95,76.0,3,34.533,-93.038
045143,"Concordia Nursing & Rehab, LLC",,AR,Benton,BENTON,72714,102,30.2,1,36.4748,-94.254
045146,THE BLOSSOMS AT MOUNTAIN VIEW REHAB & NURSING CEN,,AR,Stone,STONE,72560,97,76.9,4,35.8692,-92.107
045147,BROOKRIDGE COVE REHABILITATION AND CARE  CENTER,,AR,Conway,CONWAY,72110,134,108.4,4,35.168,-92.733
045148,CAVE CITY NURSING HOME INC,,AR,Sharp,SHARP,72521,90,73.0,5,35.948,-91.551
045151,THE GREEN HOUSE COTTAGES OF WALNUT RIDGE,,AR,Lawrence,LAWRENCE,72476,119,91.8,5,36.0749,-90.972
045153,THE SPRINGS OF FAIRFIELD BAY,,AR,Van Buren,VAN BUREN,72088,55,36.9,5,35.6169,-92.263
045155,ASH FLAT HEALTHCARE AND REHABILITATION CENTER,,AR,Sharp,SHARP,72513,105,58.5,5,36.2298,-91.609
045157,RIVER RIDGE REHABILITATION AND CARE CENTER,,AR,Cross,CROSS,72396,100,66.4,2,35.216,-90.783
045158,THE SPRINGS OF GREERS FERRY,,AR,Cleburne,CLEBURNE,72543,140,83.3,4,35.5017,-92.034
045166,"CRESTPARK WYNNE, LLC",,AR,Cross,CROSS,72396,100,39.8,3,35.2194,-90.79
045167,SPRINGDALE HEALTH AND REHABILITATION CENTER,,AR,Washington,WASHINGTON,72762,140,113.5,3,36.1856,-94.161
045168,"JOHNSON COUNTY HEALTH AND REHAB, LLC",,AR,Johnson,JOHNSON,72830,140,117.3,4,35.4643,-93.441
045170,THE GREEN HOUSE COTTAGES OF BELLE MEADE,,AR,Greene,GREENE,72450,167,128.6,3,36.0421,-90.522
045172,Dermott City Nursing Home,,AR,Chicot,CHICOT,71638,70,52.6,1,33.5192,-91.447
045173,SILVER OAKS HEALTH AND REHABILITATION,,AR,Ouachita,OUACHITA,71701,104,88.6,4,33.5514,-92.862
045176,"THE WOODS, A NIGHTINGALE COMMUNITY",,AR,Drew,DREW,71655,122,83.1,1,33.633,-91.792
045177,"CRESTPARK DEWITT, LLC",,AR,Arkansas,ARKANSAS,72042,70,33.6,1,34.2748,-91.349
045178,"PIGGOTT HEALTHCARE & SENIOR LIVING, LLC",,AR,Clay,CLAY,72454,105,30.5,1,36.3812,-90.199
045180,THE SPRINGS OF MINE CREEK,,AR,Howard,HOWARD,71852,78,66.9,5,33.959,-93.846
045182,"COURTYARD REHABILITATION AND HEALTH CENTER, LLC",,AR,Union,UNION,71730,76,74.7,5,33.2078,-92.697
045183,"SALEM PLACE NURSING AND REHABILITATION CENTER, INC",,AR,Faulkner,FAULKNER,72034,103,84.8,4,35.0684,-92.463
045184,Lake Village Rehabilitation and Care Center,,AR,Chicot,CHICOT,71653,82,57.7,3,33.3153,-91.29
045187,THE GREEN HOUSE COTTAGES OF WENTWORTH PLACE,,AR,Columbia,COLUMBIA,71753,126,106.9,5,33.2804,-93.211
045189,THE SPRINGS OF CAMDEN,,AR,Ouachita,OUACHITA,71701,106,71.3,4,33.5725,-92.843
045190,NIGHTINGALE AT CROSSETT,,AR,Ashley,ASHLEY,71635,55,55.0,2,33.1117,-91.948
045191,LAKE FOREST SENIOR LIVING AT HOT SPRINGS VILLAGE,,AR,Garland,GARLAND,71909,50,43.6,2,34.689,-92.997
045192,THE SPRINGS OF MT VISTA,,AR,Boone,BOONE,72601,154,84.8,3,36.2479,-93.122
045194,THE COTTAGES AT TEXARKANA,,AR,Miller,MILLER,71854,140,115.5,3,33.4678,-94.029
045195,THE SPRINGS BROADWAY,,AR,Crittenden,CRITTENDEN,72301,119,77.2,3,35.1465,-90.191
045196,SOUTHRIDGE VILLAGE NURSING AND REHAB,,AR,Cleburne,CLEBURNE,72543,122,90.7,4,35.4925,-92.0
045197,THE SPRINGS OF HARRISON,,AR,Boone,BOONE,72601,90,62.3,5,36.2484,-93.121
045199,HEARTLAND REHABILITATION AND CARE CENTER,,AR,Saline,SALINE,72015,140,78.6,5,34.5708,-92.594
045201,CHAPEL WOODS HEALTH AND REHABILITATION,,AR,Bradley,BRADLEY,71671,140,67.5,2,33.6095,-92.043
045202,"LAKEWOOD HEALTH AND REHAB, LLC",,AR,Pulaski,PULASKI,72116,85,72.1,4,34.798,-92.241
045203,THE SPRINGS BATESVILLE,,AR,Independence,INDEPENDENCE,72501,150,91.3,3,35.7915,-91.62
045207,OUACHITA NURSING AND REHABILITATION CENTER,,AR,Ouachita,OUACHITA,71701,115,79.9,2,33.5755,-92.856
045208,"CABOT HEALTH AND REHAB, LLC",,AR,Lonoke,LONOKE,72023,89,75.2,2,34.9818,-92.044
045209,THE CROSSING AT RIVERSIDE HEALTH AND REHABILITATIO,,AR,White,WHITE,72143,138,117.0,5,35.2536,-91.709
045211,THE SPRINGS OF TEXARKANA,,AR,Miller,MILLER,71854,173,92.8,4,33.4199,-94.021
045212,THE BLOSSOMS AT ROGERS REHAB & NURSING CENTER,,AR,Benton,BENTON,72758,110,62.2,4,36.3206,-94.144
045214,Hudson Memorial Nursing Home,,AR,Union,UNION,71730,108,64.1,2,33.2185,-92.674
045216,TWIN RIVERS REHABILITATION AND HEALTHCARE CENTER,,AR,Clark,CLARK,71923,112,69.5,4,34.125,-93.086
045217,THE SPRINGS OF AVALON,,AR,Crittenden,CRITTENDEN,72301,85,82.6,2,35.1379,-90.194
045218,GASSVILLE THERAPY AND LIVING,,AR,Baxter,BAXTER,72635,105,42.6,5,36.2808,-92.499
045219,"CRESTPARK FORREST CITY, LLC",,AR,St. Francis,ST. FRANCIS,72335,100,41.0,2,35.0217,-90.772
045220,FAYETTEVILLE HEALTH AND REHABILITATION CENTER,,AR,Washington,WASHINGTON,72703,140,118.0,3,36.1088,-94.133
045221,"Crestpark Helena, LLC",,AR,Phillips,PHILLIPS,72342,100,31.7,5,34.5419,-90.622
045222,WOODRUFF COUNTY HEALTH CENTER,,AR,Woodruff,WOODRUFF,72101,120,84.8,3,35.2691,-91.196
045227,PLEASANT MANOR NURSING & REHAB,,AR,Little River,LITTLE RIVER,71822,88,71.8,5,33.6653,-94.117
045228,MAPLE HEALTHCARE,,AR,Prairie,PRAIRIE,72064,70,31.8,2,34.7977,-91.57
045232,THE BLOSSOMS AT STAMPS REHAB & NURSING CENTER,,AR,Lafayette,LAFAYETTE,71860,94,58.8,5,33.3691,-93.49
045236,DES ARC NURSING AND REHABILITATION CENTER,,AR,Prairie,PRAIRIE,72040,98,50.0,1,34.9773,-91.52
045239,BELLE VIEW ESTATES REHABILITATION AND CARE CENTER,,AR,Drew,DREW,71655,80,70.7,5,33.6135,-91.813
045241,BAILEY CREEK HEALTH AND REHAB,,AR,Miller,MILLER,71854,74,74.0,1,33.4637,-94.026
045242,THE BLOSSOMS AT EUREKA SPRINGS REHAB & NURSING CEN,,AR,Carroll,CARROLL,72632,100,50.5,3,36.3823,-93.741
045243,THE PINES NURSING AND REHABILITATION CENTER,,AR,Garland,GARLAND,71901,125,73.6,3,34.4643,-93.021
045244,LITTLE RIVER NURSING & REHAB,,AR,Little River,LITTLE RIVER,71822,85,71.3,4,33.6741,-94.126
045245,CONWAY HEALTHCARE AND REHABILITATION CENTER,,AR,Faulkner,FAULKNER,72034,105,67.5,3,35.0704,-92.465
045246,PERRY COUNTY NURSING AND REHABILITATION CENTER,,AR,Perry,PERRY,72126,95,67.1,3,35.0081,-92.812
045247,STELLA MANOR NURSING AND REHABILITATION CENTER,,AR,Pope,POPE,72801,124,70.2,5,35.2862,-93.153
