county_fips,state_abbr,county_name,county_name_norm,year,total_population,pop_65_plus,pct_pop_65_plus
34019,NJ,Hunterdon County,HUNTERDON,2024,131708,22390,0.169997
34021,NJ,Mercer County,MERCER,2020,386492,65703,0.169998
34021,NJ,Mercer County,MERCER,2021,382231,64979,0.169999
34021,NJ,Mercer County,MERCER,2022,382165,64968,0.17
34021,NJ,Mercer County,MERCER,2023,386296,65670,0.169999
34021,NJ,Mercer County,MERCER,2024,392138,66663,0.169999
34023,NJ,Middlesex County,MIDDLESEX,2020,861460,146448,0.17
34023,NJ,Middlesex County,MIDDLESEX,2021,862513,146627,0.17
34023,NJ,Middlesex County,MIDDLESEX,2022,866241,147261,0.17
34023,NJ,Middlesex County,MIDDLESEX,2023,876119,148940,0.17
34023,NJ,Middlesex County,MIDDLESEX,2024,890119,151320,0.17
34025,NJ,Monmouth County,MONMOUTH,2020,642778,109272,0.17
34025,NJ,Monmouth County,MONMOUTH,2021,646531,109910,0.17
34025,NJ,Monmouth County,MONMOUTH,2022,644994,109649,0.17
34025,NJ,Monmouth County,MONMOUTH,2023,644941,109640,0.17
34025,NJ,Monmouth County,MONMOUTH,2024,647520,110078,0.169999
34027,NJ,Morris County,MORRIS,2020,508472,86440,0.17
34027,NJ,Morris County,MORRIS,2021,510691,86817,0.169999
34027,NJ,Morris County,MORRIS,2022,512685,87156,0.169999
34027,NJ,Morris County,MORRIS,2023,517738,88015,0.169999
34027,NJ,Morris County,MORRIS,2024,523053,88919,0.17
34029,NJ,Ocean County,OCEAN,2020,638554,108554,0.17
34029,NJ,Ocean County,OCEAN,2021,649990,110499,0.170001
34029,NJ,Ocean County,OCEAN,2022,656386,111586,0.170001
34029,NJ,Ocean County,OCEAN,2023,660445,112276,0.170001
34029,NJ,Ocean County,OCEAN,2024,666434,113294,0.17
34031,NJ,Passaic County,PASSAIC,2020,523464,88988,0.169998
34031,NJ,Passaic County,PASSAIC,2021,518494,88143,0.169998
34031,NJ,Passaic County,PASSAIC,2022,516287,87768,0.169998
34031,NJ,Passaic County,PASSAIC,2023,520219,88437,0.17
34031,NJ,Passaic County,PASSAIC,2024,526597,89521,0.169999
34033,NJ,Salem County,SALEM,2020,64843,11024,0.170011
34033,NJ,Salem County,SALEM,2021,65062,11061,0.170007
34033,NJ,Salem County,SALEM,2022,65167,11079,0.170009
34033,NJ,Salem County,SALEM,2023,65429,11123,0.170001
34033,NJ,Salem County,SALEM,2024,65874,11199,0.170006
34035,NJ,Somerset County,SOMERSET,2020,344788,58614,0.17
34035,NJ,Somerset County,SOMERSET,2021,346562,58915,0.169998
34035,NJ,Somerset County,SOMERSET,2022,348319,59214,0.169999
34035,NJ,Somerset County,SOMERSET,2023,352095,59856,0.17
34035,NJ,Somerset County,SOMERSET,2024,357467,60769,0.169999
34037,NJ,Sussex County,SUSSEX,2020,143919,24466,0.169998
34037,NJ,Sussex County,SUSSEX,2021,145741,24775,0.169993
34037,NJ,Sussex County,SUSSEX,2022,145638,24758,0.169997
34037,NJ,Sussex County,SUSSEX,2023,146294,24870,0.17
34037,NJ,Sussex County,SUSSEX,2024,147444,25065,0.169997
34039,NJ,Union County,UNION,2020,573680,97525,0.169999
34039,NJ,Union County,UNION,2021,572930,97398,0.17
34039,NJ,Union County,UNION,2022,573600,97512,0.17
34039,NJ,Union County,UNION,2023,582080,98953,0.169999
34039,NJ,Union County,UNION,2024,594160,101007,0.17
34041,NJ,Warren County,WARREN,2020,109520,18618,0.169996
34041,NJ,Warren County,WARREN,2021,110464,18779,0.170001
34041,NJ,Warren County,WARREN,2022,110885,18850,0.169996
34041,NJ,Warren County,WARREN,2023,111344,18928,0.169996
34041,NJ,Warren County,WARREN,2024,112031,19045,0.169998
35001,NM,Bernalillo County,BERNALILLO,2020,676882,125223,0.185
35001,NM,Bernalillo County,BERNALILLO,2021,675410,124951,0.185
35001,NM,Bernalillo County,BERNALILLO,2022,673039,124512,0.185
35001,NM,Bernalillo County,BERNALILLO,2023,672572,124426,0.185
35001,NM,Bernalillo County,BERNALILLO,2024,671747,124273,0.185
35003,NM,Catron County,CATRON,2020,3609,668,0.185093
35003,NM,Catron County,CATRON,2021,3716,687,0.184876
35003,NM,Catron County,CATRON,2022,3793,702,0.185078
35003,NM,Catron County,CATRON,2023,3803,703,0.184854
35003,NM,Catron County,CATRON,2024,3795,702,0.18498
35005,NM,Chaves County,CHAVES,2020,65153,12053,0.184995
35005,NM,Chaves County,CHAVES,2021,64660,11962,0.184998
35005,NM,Chaves County,CHAVES,2022,63907,11823,0.185003
35005,NM,Chaves County,CHAVES,2023,63668,11779,0.185007
35005,NM,Chaves County,CHAVES,2024,63697,11784,0.185001
35006,NM,Cibola County,CIBOLA,2020,26969,4989,0.18499
35006,NM,Cibola County,CIBOLA,2021,27060,5006,0.184996
35006,NM,Cibola County,CIBOLA,2022,26771,4953,0.185014
35006,NM,Cibola County,CIBOLA,2023,26741,4947,0.184997
35006,NM,Cibola County,CIBOLA,2024,26686,4937,0.185003
35007,NM,Colfax County,COLFAX,2020,12353,2286,0.185056
35007,NM,Colfax County,COLFAX,2021,12348,2285,0.18505
35007,NM,Colfax County,COLFAX,2022,12289,2274,0.185044
35007,NM,Colfax County,COLFAX,2023,12312,2278,0.185023
35007,NM,Colfax County,COLFAX,2024,12307,2277,0.185017
35009,NM,Curry County,CURRY,2020,48374,8949,0.184996
35009,NM,Curry County,CURRY,2021,47950,8871,0.185005
35009,NM,Curry County,CURRY,2022,47391,8767,0.184993
35009,NM,Curry County,CURRY,2023,47321,8755,0.185013
35009,NM,Curry County,CURRY,2024,47156,8724,0.185003
35011,NM,De Baca County,DE BACA,2020,1683,312,0.185383
35011,NM,De Baca County,DE BACA,2021,1682,312,0.185493
35011,NM,De Baca County,DE BACA,2022,1697,314,0.185032
35011,NM,De Baca County,DE BACA,2023,1672,310,0.185407
35011,NM,De Baca County,DE BACA,2024,1657,307,0.185275
35013,NM,Doña Ana County,DOÑA ANA,2020,220069,40713,0.185001
35013,NM,Doña Ana County,DOÑA ANA,2021,221756,41025,0.185001
35013,NM,Doña Ana County,DOÑA ANA,2022,223604,41367,0.185001
35013,NM,Doña Ana County,DOÑA ANA,2023,226534,41909,0.185001
35013,NM,Doña Ana County,DOÑA ANA,2024,229366,42433,0.185001
35015,NM,Eddy County,EDDY,2020,62342,11534,0.185012
35015,NM,Eddy County,EDDY,2021,60870,11261,0.185001
35015,NM,Eddy County,EDDY,2022,60221,11141,0.185002
35015,NM,Eddy County,EDDY,2023,60654,11221,0.185
35015,NM,Eddy County,EDDY,2024,61436,11366,0.185006
35017,NM,Grant County,GRANT,2020,28214,5220,0.185015
35017,NM,Grant County,GRANT,2021,27907,5163,0.185007
35017,NM,Grant County,GRANT,2022,27699,5124,0.184989
35017,NM,Grant County,GRANT,2023,27512,5090,0.18501
35017,NM,Grant County,GRANT,2024,27541,5095,0.184997
35019,NM,Guadalupe County,GUADALUPE,2020,4442,822,0.185052
35019,NM,Guadalupe County,GUADALUPE,2021,4424,818,0.184901
35019,NM,Guadalupe County,GUADALUPE,2022,4324,800,0.185014
35019,NM,Guadalupe County,GUADALUPE,2023,4334,802,0.185048
35019,NM,Guadalupe County,GUADALUPE,2024,4385,811,0.184949
35021,NM,Harding County,HARDING,2020,864,117,0.135417
35021,NM,Harding County,HARDING,2021,864,117,0.135417
35021,NM,Harding County,HARDING,2022,864,117,0.135417
35021,NM,Harding County,HARDING,2023,864,117,0.135417
35021,NM,Harding County,HARDING,2024,864,117,0.135417
35023,NM,Hidalgo County,HIDALGO,2020,4163,770,0.184963
35023,NM,Hidalgo County,HIDALGO,2021,4085,756,0.185067
35023,NM,Hidalgo County,HIDALGO,2022,4012,743,0.185194
35023,NM,Hidalgo County,HIDALGO,2023,3979,736,0.184971
35023,NM,Hidalgo County,HIDALGO,2024,3966,734,0.185073
35025,NM,Lea County,LEA,2020,74643,13809,0.185001
35025,NM,Lea County,LEA,2021,73070,13518,0.185001
35025,NM,Lea County,LEA,2022,72300,13376,0.185007
35025,NM,Lea County,LEA,2023,73503,13598,0.184999
35025,NM,Lea County,LEA,2024,75151,13903,0.185001
35027,NM,Lincoln County,LINCOLN,2020,20304,3757,0.185037
35027,NM,Lincoln County,LINCOLN,2021,20403,3775,0.185022
35027,NM,Lincoln County,LINCOLN,2022,20339,3763,0.185014
35027,NM,Lincoln County,LINCOLN,2023,20047,3709,0.185015
35027,NM,Lincoln County,LINCOLN,2024,20025,3705,0.185019
35028,NM,Los Alamos County,LOS ALAMOS,2020,19422,3593,0.184996
35028,NM,Los Alamos County,LOS ALAMOS,2021,19397,3589,0.185029
35028,NM,Los Alamos County,LOS ALAMOS,2022,19259,3563,0.185004
35028,NM,Los Alamos County,LOS ALAMOS,2023,19420,3593,0.185015
35028,NM,Los Alamos County,LOS ALAMOS,2024,19675,3640,0.185006
35029,NM,Luna County,LUNA,2020,25457,4709,0.184979
35029,NM,Luna County,LUNA,2021,25471,4712,0.184995
35029,NM,Luna County,LUNA,2022,25677,4750,0.18499
35029,NM,Luna County,LUNA,2023,25573,4731,0.185
35029,NM,Luna County,LUNA,2024,25878,4787,0.184983
35031,NM,McKinley County,MCKINLEY,2020,72586,13429,0.185008
35031,NM,McKinley County,MCKINLEY,2021,71468,13222,0.185006
35031,NM,McKinley County,MCKINLEY,2022,70084,12966,0.185007
35031,NM,McKinley County,MCKINLEY,2023,69073,12779,0.185007
35031,NM,McKinley County,MCKINLEY,2024,68945,12755,0.185003
35033,NM,Mora County,MORA,2020,4192,776,0.185115
35033,NM,Mora County,MORA,2021,4190,775,0.184964
35033,NM,Mora County,MORA,2022,4142,767,0.185176
35033,NM,Mora County,MORA,2023,4125,763,0.18497
35033,NM,Mora County,MORA,2024,4096,758,0.185059
35035,NM,Otero County,OTERO,2020,67866,12556,0.185012
35035,NM,Otero County,OTERO,2021,68499,12673,0.18501
35035,NM,Otero County,OTERO,2022,68650,12701,0.185011
35035,NM,Otero County,OTERO,2023,69354,12831,0.185007
35035,NM,Otero County,OTERO,2024,69711,12897,0.185007
35037,NM,Quay County,QUAY,2020,8710,1612,0.185075
35037,NM,Quay County,QUAY,2021,8620,1595,0.185035
35037,NM,Quay County,QUAY,2022,8536,1580,0.185098
35037,NM,Quay County,QUAY,2023,8553,1583,0.185081
35037,NM,Quay County,QUAY,2024,8403,1555,0.185053
35039,NM,Rio Arriba County,RIO ARRIBA,2020,40268,7450,0.18501
35039,NM,Rio Arriba County,RIO ARRIBA,2021,40219,7441,0.185012
35039,NM,Rio Arriba County,RIO ARRIBA,2022,39986,7398,0.185015
35039,NM,Rio Arriba County,RIO ARRIBA,2023,39921,7386,0.185015
35039,NM,Rio Arriba County,RIO ARRIBA,2024,39955,7392,0.185008
35041,NM,Roosevelt County,ROOSEVELT,2020,19153,3543,0.184984
35041,NM,Roosevelt County,ROOSEVELT,2021,18998,3515,0.185019
35041,NM,Roosevelt County,ROOSEVELT,2022,18896,3496,0.185013
35041,NM,Roosevelt County,ROOSEVELT,2023,18879,3493,0.18502
35041,NM,Roosevelt County,ROOSEVELT,2024,18713,3462,0.185005
35043,NM,Sandoval County,SANDOVAL,2020,149301,27621,0.185002
35043,NM,Sandoval County,SANDOVAL,2021,151509,28029,0.184999
35043,NM,Sandoval County,SANDOVAL,2022,153509,28399,0.184999
35043,NM,Sandoval County,SANDOVAL,2023,155943,28849,0.184997
35043,NM,Sandoval County,SANDOVAL,2024,157757,29185,0.185
35045,NM,San Juan County,SAN JUAN,2020,121387,22456,0.184995
35045,NM,San Juan County,SAN JUAN,2021,121019,22388,0.184996
35045,NM,San Juan County,SAN JUAN,2022,120580,22307,0.184998
35045,NM,San Juan County,SAN JUAN,2023,120907,22368,0.185002
35045,NM,San Juan County,SAN JUAN,2024,120817,22351,0.184999
35047,NM,San Miguel County,SAN MIGUEL,2020,27128,5018,0.184975
35047,NM,San Miguel County,SAN MIGUEL,2021,27162,5025,0.185001
35047,NM,San Miguel County,SAN MIGUEL,2022,26899,4976,0.184988
35047,NM,San Miguel County,SAN MIGUEL,2023,26633,4927,0.184996
35047,NM,San Miguel County,SAN MIGUEL,2024,26428,4889,0.184993
35049,NM,Santa Fe County,SANTA FE,2020,155056,28686,0.185004
35049,NM,Santa Fe County,SANTA FE,2021,155429,28755,0.185004
35049,NM,Santa Fe County,SANTA FE,2022,155768,28818,0.185006
35049,NM,Santa Fe County,SANTA FE,2023,156507,28954,0.185001
35049,NM,Santa Fe County,SANTA FE,2024,157765,29187,0.185003
35051,NM,Sierra County,SIERRA,2020,11565,2140,0.185041
35051,NM,Sierra County,SIERRA,2021,11524,2132,0.185005
35051,NM,Sierra County,SIERRA,2022,11485,2125,0.185024
35051,NM,Sierra County,SIERRA,2023,11535,2134,0.185002
35051,NM,Sierra County,SIERRA,2024,11389,2107,0.185003
35053,NM,Socorro County,SOCORRO,2020,16559,3064,0.185035
35053,NM,Socorro County,SOCORRO,2021,16304,3016,0.184985
35053,NM,Socorro County,SOCORRO,2022,16142,2986,0.184983
35053,NM,Socorro County,SOCORRO,2023,16028,2965,0.184989
35053,NM,Socorro County,SOCORRO,2024,15967,2954,0.185007
35055,NM,Taos County,TAOS,2020,34465,6376,0.184999
35055,NM,Taos County,TAOS,2021,34688,6417,0.184992
35055,NM,Taos County,TAOS,2022,34594,6400,0.185003
35055,NM,Taos County,TAOS,2023,34484,6379,0.184984
35055,NM,Taos County,TAOS,2024,34482,6379,0.184995
35057,NM,Torrance County,TORRANCE,2020,15057,2785,0.184964
35057,NM,Torrance County,TORRANCE,2021,15311,2832,0.184965
35057,NM,Torrance County,TORRANCE,2022,15398,2848,0.184959
35057,NM,Torrance County,TORRANCE,2023,15699,2904,0.18498
35057,NM,Torrance County,TORRANCE,2024,15986,2957,0.184974
35059,NM,Union County,UNION,2020,4073,753,0.184876
35059,NM,Union County,UNION,2021,4099,758,0.184923
35059,NM,Union County,UNION,2022,3996,739,0.184935
35059,NM,Union County,UNION,2023,3972,735,0.185045
35059,NM,Union County,UNION,2024,3926,726,0.184921
35061,NM,Valencia County,VALENCIA,2020,76507,14153,0.18499
35061,NM,Valencia County,VALENCIA,2021,77452,14328,0.184992
35061,NM,Valencia County,VALENCIA,2022,78254,14477,0.185
35061,NM,Valencia County,VALENCIA,2023,79263,14663,0.184992
35061,NM,Valencia County,VALENCIA,2024,80813,14950,0.184995
36001,NY,Albany County,ALBANY,2020,314024,54954,0.174999
36001,NY,Albany County,ALBANY,2021,316817,55443,0.175
36001,NY,Albany County,ALBANY,2022,316287,55351,0.175002
36001,NY,Albany County,ALBANY,2023,318000,55650,0.175
36001,NY,Albany County,ALBANY,2024,319964,55994,0.175001
36003,NY,Allegany County,ALLEGANY,2020,47358,8287,0.174986
36003,NY,Allegany County,ALLEGANY,2021,46962,8218,0.174993
36003,NY,Allegany County,ALLEGANY,2022,46850,8198,0.174984
36003,NY,Allegany County,ALLEGANY,2023,47327,8282,0.174995
36003,NY,Allegany County,ALLEGANY,2024,47299,8277,0.174993
36005,NY,Bronx County,BRONX,2020,1316181,242327,0.184114
36005,NY,Bronx County,BRONX,2021,1316181,242327,0.184114
36005,NY,Bronx County,BRONX,2022,1316181,242327,0.184114
36005,NY,Bronx County,BRONX,2023,1316181,242327,0.184114
36005,NY,Bronx County,BRONX,2024,1316181,242327,0.184114
36007,NY,Broome County,BROOME,2020,198172,34680,0.174999
36007,NY,Broome County,BROOME,2021,198596,34754,0.174998
36007,NY,Broome County,BROOME,2022,197340,34534,0.174997
36007,NY,Broome County,BROOME,2023,196383,34367,0.175
36007,NY,Broome County,BROOME,2024,196397,34369,0.174998
36009,NY,Cattaraugus County,CATTARAUGUS,2020,76983,13472,0.175
36009,NY,Cattaraugus County,CATTARAUGUS,2021,76551,13396,0.174994
36009,NY,Cattaraugus County,CATTARAUGUS,2022,76036,13306,0.174996
36009,NY,Cattaraugus County,CATTARAUGUS,2023,75680,13244,0.175
36009,NY,Cattaraugus County,CATTARAUGUS,2024,75475,13208,0.174998
36011,NY,Cayuga County,CAYUGA,2020,76151,13326,0.174994
36011,NY,Cayuga County,CAYUGA,2021,75457,13205,0.175
36011,NY,Cayuga County,CAYUGA,2022,74758,13082,0.174991
36011,NY,Cayuga County,CAYUGA,2023,74575,13050,0.174992
36011,NY,Cayuga County,CAYUGA,2024,74567,13049,0.174997
36013,NY,Chautauqua County,CHAUTAUQUA,2020,127370,22289,0.174994
36013,NY,Chautauqua County,CHAUTAUQUA,2021,126192,22083,0.174995
36013,NY,Chautauqua County,CHAUTAUQUA,2022,125310,21929,0.174998
36013,NY,Chautauqua County,CHAUTAUQUA,2023,124742,21829,0.174993
36013,NY,Chautauqua County,CHAUTAUQUA,2024,124105,21718,0.174997
36015,NY,Chemung County,CHEMUNG,2020,83677,14643,0.174994
36015,NY,Chemung County,CHEMUNG,2021,83064,14536,0.174998
36015,NY,Chemung County,CHEMUNG,2022,81598,14280,0.175004
36015,NY,Chemung County,CHEMUNG,2023,81279,14224,0.175002
36015,NY,Chemung County,CHEMUNG,2024,81115,14195,0.174998
36017,NY,Chenango County,CHENANGO,2020,47079,8239,0.175004
36017,NY,Chenango County,CHENANGO,2021,46572,8150,0.174998
36017,NY,Chenango County,CHENANGO,2022,46301,8103,0.175007
36017,NY,Chenango County,CHENANGO,2023,45875,8028,0.174997
36017,NY,Chenango County,CHENANGO,2024,45776,8011,0.175004
36019,NY,Clinton County,CLINTON,2020,79715,13950,0.174998
36019,NY,Clinton County,CLINTON,2021,79018,13828,0.174998
36019,NY,Clinton County,CLINTON,2022,77978,13646,0.174998
36019,NY,Clinton County,CLINTON,2023,77883,13629,0.174993
36019,NY,Clinton County,CLINTON,2024,77871,13627,0.174995
36021,NY,Columbia County,COLUMBIA,2020,61419,10748,0.174995
36021,NY,Columbia County,COLUMBIA,2021,61977,10846,0.175
36021,NY,Columbia County,COLUMBIA,2022,61187,10707,0.174988
36021,NY,Columbia County,COLUMBIA,2023,60616,10607,0.174987
36021,NY,Columbia County,COLUMBIA,2024,60299,10552,0.174995
36023,NY,Cortland County,CORTLAND,2020,46751,8181,0.174991
36023,NY,Cortland County,CORTLAND,2021,46443,8127,0.174989
36023,NY,Cortland County,CORTLAND,2022,46133,8073,0.174994
36023,NY,Cortland County,CORTLAND,2023,45957,8042,0.17499
36023,NY,Cortland County,CORTLAND,2024,45945,8040,0.174992
36025,NY,Delaware County,DELAWARE,2020,44230,7740,0.174994
36025,NY,Delaware County,DELAWARE,2021,44730,7827,0.174983
36025,NY,Delaware County,DELAWARE,2022,44769,7834,0.174987
36025,NY,Delaware County,DELAWARE,2023,44514,7790,0.175001
36025,NY,Delaware County,DELAWARE,2024,44191,7733,0.17499
36027,NY,Dutchess County,DUTCHESS,2020,295913,51785,0.175001
36027,NY,Dutchess County,DUTCHESS,2021,298816,52293,0.175001
36027,NY,Dutchess County,DUTCHESS,2022,298186,52183,0.175002
36027,NY,Dutchess County,DUTCHESS,2023,298224,52190,0.175003
36027,NY,Dutchess County,DUTCHESS,2024,299963,52494,0.175002
36029,NY,Erie County,ERIE,2020,952353,166661,0.174999
36029,NY,Erie County,ERIE,2021,953023,166779,0.175
36029,NY,Erie County,ERIE,2022,948745,166030,0.175
36029,NY,Erie County,ERIE,2023,948386,165967,0.174999
36029,NY,Erie County,ERIE,2024,950602,166355,0.175
36031,NY,Essex County,ESSEX,2020,37288,6525,0.174989
36031,NY,Essex County,ESSEX,2021,37246,6518,0.174999
36031,NY,Essex County,ESSEX,2022,36788,6438,0.175003
36031,NY,Essex County,ESSEX,2023,36796,6439,0.174992
36031,NY,Essex County,ESSEX,2024,36744,6430,0.174995
36033,NY,Franklin County,FRANKLIN,2020,47248,8268,0.174992
36033,NY,Franklin County,FRANKLIN,2021,46797,8189,0.17499
36033,NY,Franklin County,FRANKLIN,2022,46072,8063,0.175009
36033,NY,Franklin County,FRANKLIN,2023,46276,8098,0.174994
36033,NY,Franklin County,FRANKLIN,2024,47086,8240,0.174999
36035,NY,Fulton County,FULTON,2020,53111,9295,0.175011
36035,NY,Fulton County,FULTON,2021,52751,9232,0.175011
36035,NY,Fulton County,FULTON,2022,52245,9143,0.175002
36035,NY,Fulton County,FULTON,2023,52253,9145,0.175014
36035,NY,Fulton County,FULTON,2024,52073,9113,0.175004
36037,NY,Genesee County,GENESEE,2020,58315,10205,0.174998
36037,NY,Genesee County,GENESEE,2021,57902,10133,0.175003
36037,NY,Genesee County,GENESEE,2022,57482,10060,0.175011
36037,NY,Genesee County,GENESEE,2023,57634,10086,0.175001
36037,NY,Genesee County,GENESEE,2024,57604,10081,0.175005
36039,NY,Greene County,GREENE,2020,47761,8358,0.174996
36039,NY,Greene County,GREENE,2021,47898,8382,0.174997
36039,NY,Greene County,GREENE,2022,47388,8293,0.175002
36039,NY,Greene County,GREENE,2023,47096,8242,0.175004
36039,NY,Greene County,GREENE,2024,46903,8208,0.174999
36041,NY,Hamilton County,HAMILTON,2020,5070,887,0.174951
36041,NY,Hamilton County,HAMILTON,2021,5114,895,0.17501
36041,NY,Hamilton County,HAMILTON,2022,5108,894,0.17502
36041,NY,Hamilton County,HAMILTON,2023,5070,887,0.174951
36041,NY,Hamilton County,HAMILTON,2024,5082,889,0.174931
36043,NY,Herkimer County,HERKIMER,2020,60031,10505,0.174993
36043,NY,Herkimer County,HERKIMER,2021,60020,10503,0.174992
36043,NY,Herkimer County,HERKIMER,2022,59576,10425,0.174987
36043,NY,Herkimer County,HERKIMER,2023,59571,10425,0.175001
36043,NY,Herkimer County,HERKIMER,2024,59585,10427,0.174994
36045,NY,Jefferson County,JEFFERSON,2020,116071,20313,0.175005
36045,NY,Jefferson County,JEFFERSON,2021,116925,20462,0.175001
36045,NY,Jefferson County,JEFFERSON,2022,115487,20211,0.175007
36045,NY,Jefferson County,JEFFERSON,2023,113575,19876,0.175003
36045,NY,Jefferson County,JEFFERSON,2024,113140,19800,0.175004
36047,NY,Kings County,KINGS,2020,1316181,458085,0.348041
36047,NY,Kings County,KINGS,2021,1316181,458085,0.348041
36047,NY,Kings County,KINGS,2022,1316181,458085,0.348041
36047,NY,Kings County,KINGS,2023,1316181,458085,0.348041
36047,NY,Kings County,KINGS,2024,1316181,458085,0.348041
36049,NY,Lewis County,LEWIS,2020,26557,4648,0.17502
36049,NY,Lewis County,LEWIS,2021,26721,4676,0.174993
36049,NY,Lewis County,LEWIS,2022,26602,4656,0.175024
36049,NY,Lewis County,LEWIS,2023,26584,4652,0.174992
36049,NY,Lewis County,LEWIS,2024,26570,4650,0.175009
36051,NY,Livingston County,LIVINGSTON,2020,61596,10779,0.174995
36051,NY,Livingston County,LIVINGSTON,2021,61698,10797,0.174998
36051,NY,Livingston County,LIVINGSTON,2022,61385,10742,0.174994
36051,NY,Livingston County,LIVINGSTON,2023,61248,10718,0.174993
36051,NY,Livingston County,LIVINGSTON,2024,61561,10773,0.174997
36053,NY,Madison County,MADISON,2020,67951,11892,0.175008
36053,NY,Madison County,MADISON,2021,67402,11796,0.17501
